Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY46,OUT013,2893.8398258992797
NCU06,OUT046,3454.0625591549283
FDX57,OUT045,1461.8437959999997
FDX36,OUT027,5329.314724444444
FDL16,OUT045,798.2176035398229
FDT16,OUT010,584.757764772727
FDN16,OUT018,1372.6884907407407
FDC03,OUT046,3391.5912527272735
DRF60,OUT013,4340.218358415841
FDS27,OUT027,5329.314724444444
FDP33,OUT010,584.757764772727
FDJ36,OUT018,1372.6884907407407
NCR42,OUT013,507.04640366972495
FDV14,OUT017,1284.789766871165
NCP42,OUT035,2752.970934653465
FDB50,OUT027,2517.882088484848
NCC30,OUT027,4117.317712631579
FDA23,OUT018,1372.6884907407407
FDW16,OUT017,1458.455008053691
FDQ52,OUT010,584.757764772727
FDB58,OUT049,2309.200798
NCP29,OUT049,1103.1862133333332
NCM05,OUT045,4034.300306896551
FDO25,OUT013,3454.0625591549283
NCM54,OUT046,1987.2510486486485
NCL54,OUT046,3259.562084905661
FDL39,OUT010,425.93559145299156
FDF53,OUT018,3259.562084905661
NCQ42,OUT035,1987.2510486486485
FDF58,OUT013,796.6402682539683
FDZ04,OUT035,1103.1862133333332
FDE26,OUT019,281.4820818181817
FDS60,OUT017,2778.5893175257743
FDV58,OUT017,3130.004904950496
FDM04,OUT045,713.858654545455
FDE08,OUT035,2644.477842708333
NCB43,OUT049,2939.3484761904765
FDU11,OUT010,281.4820818181817
FDF22,OUT019,584.757764772727
FDE24,OUT013,2309.200798
DRJ49,OUT046,2243.669596721312
NCQ53,OUT035,3945.4325672131163
NCL41,OUT013,507.04640366972495
FDR22,OUT013,1682.2122382352943
FDH04,OUT035,1458.455008053691
DRH15,OUT045,677.1027476190474
FDY40,OUT049,713.858654545455
NCI17,OUT035,1879.2570116129027
NCC18,OUT013,3259.562084905661
FDY28,OUT027,5329.314724444444
FDB45,OUT027,2517.882088484848
NCL30,OUT018,1752.2524400000002
FDM10,OUT017,3737.295775182482
FDH22,OUT027,3242.062071532848
NCZ53,OUT017,3391.5912527272735
NCI18,OUT013,3945.4325672131163
FDH14,OUT027,3242.062071532848
FDR36,OUT027,1378.2631852760749
FDW01,OUT045,2644.477842708333
FDK02,OUT027,3242.062071532848
FDJ02,OUT018,2232.8470218487396
FDU55,OUT013,4433.304032653061
NCV18,OUT027,2517.882088484848
FDH14,OUT018,1752.2524400000002
FDZ37,OUT045,1435.9121343750003
FDX49,OUT049,3454.0625591549283
NCD43,OUT046,1682.2122382352943
FDZ07,OUT013,796.6402682539683
FDK43,OUT035,2243.669596721312
FDR32,OUT018,3327.952582926828
FDT39,OUT013,2649.1102324324324
NCV54,OUT017,2243.669596721312
FDF38,OUT018,507.04640366972495
FDV60,OUT046,3130.004904950496
FDH44,OUT027,4117.317712631579
FDS21,OUT046,935.0323883040935
NCL41,OUT045,583.8145788617885
FDM46,OUT017,1458.455008053691
FDU27,OUT045,713.858654545455
NCJ54,OUT017,4340.218358415841
DRG51,OUT018,2232.8470218487396
NCA29,OUT019,425.93559145299156
FDR47,OUT045,3130.004904950496
NCL19,OUT027,3242.062071532848
DRG01,OUT049,1103.1862133333332
FDG10,OUT046,935.0323883040935
NCV05,OUT049,2286.4132673684203
NCH18,OUT019,584.757764772727
FDV14,OUT018,1202.6567333333328
DRJ23,OUT035,2939.3484761904765
DRJ11,OUT046,3391.5912527272735
FDZ03,OUT017,2939.3484761904765
FDI27,OUT010,92.67548155339803
FDJ14,OUT018,1202.6567333333328
FDU32,OUT017,2243.669596721312
FDD47,OUT027,4117.317712631579
DRF36,OUT035,2939.3484761904765
FDM21,OUT046,4433.304032653061
FDV10,OUT018,507.04640366972495
FDH60,OUT018,2893.8398258992797
FDX47,OUT010,346.89728372093043
FDT19,OUT019,425.93559145299156
FDO11,OUT045,4034.300306896551
FDH24,OUT027,4117.317712631579
FDL02,OUT018,1372.6884907407407
FDB02,OUT049,3259.562084905661
FDA43,OUT046,3391.5912527272735
FDG52,OUT045,798.2176035398229
DRC12,OUT013,2893.8398258992797
FDY37,OUT018,1752.2524400000002
NCU18,OUT045,1827.8328454545456
FDU09,OUT035,935.0323883040935
DRJ25,OUT027,1378.2631852760749
DRE12,OUT018,1752.2524400000002
DRL47,OUT017,1987.2510486486485
DRK01,OUT046,1573.0706258064515
FDC22,OUT019,482.69954262295073
FDG44,OUT013,796.6402682539683
FDW04,OUT035,1987.2510486486485
FDK09,OUT049,3454.0625591549283
NCN43,OUT035,2243.669596721312
FDG04,OUT049,2752.970934653465
FDH32,OUT010,219.21852093023253
DRI47,OUT017,2644.477842708333
DRE15,OUT013,1103.1862133333332
FDY11,OUT035,1103.1862133333332
FDO60,OUT049,677.1027476190474
FDQ20,OUT018,507.04640366972495
FDO57,OUT027,4117.317712631579
FDT14,OUT019,281.4820818181817
FDA57,OUT049,677.1027476190474
DRN35,OUT017,583.8145788617885
FDJ03,OUT046,713.858654545455
FDX28,OUT017,1461.8437959999997
DRE25,OUT045,1284.789766871165
FDR09,OUT046,4433.304032653061
FDB23,OUT035,3945.4325672131163
FDO08,OUT045,2286.4132673684203
FDQ23,OUT049,1573.0706258064515
FDW04,OUT013,1987.2510486486485
DRK13,OUT010,584.757764772727
NCL17,OUT027,3242.062071532848
FDY21,OUT035,3130.004904950496
FDJ38,OUT027,5329.314724444444
FDA37,OUT019,281.4820818181817
FDV43,OUT013,507.04640366972495
FDL36,OUT046,1458.455008053691
FDD53,OUT045,677.1027476190474
FDZ19,OUT010,425.93559145299156
FDV21,OUT045,1827.8328454545456
NCL54,OUT018,3259.562084905661
DRI47,OUT027,4117.317712631579
DRG03,OUT049,2644.477842708333
FDG21,OUT013,3053.0998777777772
FDW03,OUT018,1372.6884907407407
NCI55,OUT046,2243.669596721312
DRC36,OUT019,425.93559145299156
FDH22,OUT017,2142.7435709401716
FDV20,OUT045,1827.8328454545456
NCU41,OUT027,5329.314724444444
FDN46,OUT027,2517.882088484848
FDK50,OUT045,2649.1102324324324
NCA05,OUT027,4117.317712631579
DRH01,OUT018,2778.5893175257743
FDT08,OUT018,2232.8470218487396
FDM08,OUT018,3327.952582926828
FDZ07,OUT035,935.0323883040935
FDS22,OUT017,798.2176035398229
FDV35,OUT027,4117.317712631579
FDI28,OUT010,165.91858165137623
FDW58,OUT027,2517.882088484848
FDT52,OUT045,3643.5197259842535
FDY34,OUT046,2649.1102324324324
FDR10,OUT046,2644.477842708333
FDK57,OUT017,2142.7435709401716
FDR02,OUT027,2517.882088484848
FDX49,OUT046,3454.0625591549283
FDQ20,OUT046,677.1027476190474
DRK23,OUT045,4433.304032653061
NCW06,OUT046,2939.3484761904765
FDR31,OUT017,2286.4132673684203
NCE43,OUT013,2644.477842708333
DRO59,OUT027,2517.882088484848
FDN09,OUT049,3945.4325672131163
FDR11,OUT046,2503.5013364485994
FDO57,OUT013,2453.7477006993013
NCX18,OUT017,2752.970934653465
FDB05,OUT018,3327.952582926828
FDQ08,OUT018,796.6402682539683
NCG43,OUT035,1284.789766871165
FDJ56,OUT013,1573.0706258064515
FDA13,OUT010,92.67548155339803
FDO56,OUT017,1922.1493817142866
FDB37,OUT018,3327.952582926828
FDZ02,OUT018,1372.6884907407407
FDQ24,OUT046,4433.304032653061
FDM16,OUT013,1103.1862133333332
FDU35,OUT049,1461.8437959999997
FDT35,OUT035,2453.7477006993013
NCX30,OUT049,3945.4325672131163
FDG04,OUT017,2752.970934653465
FDI12,OUT035,1435.9121343750003
FDE35,OUT035,935.0323883040935
NCP14,OUT027,2517.882088484848
NCY53,OUT045,1879.2570116129027
FDP49,OUT017,935.0323883040935
FDQ04,OUT017,677.1027476190474
FDM39,OUT035,2778.5893175257743
FDO58,OUT019,346.89728372093043
FDC56,OUT017,2142.7435709401716
NCQ54,OUT046,3053.0998777777772
FDV10,OUT027,1378.2631852760749
NCK17,OUT046,677.1027476190474
NCF55,OUT027,1378.2631852760749
FDV33,OUT013,4034.300306896551
NCH29,OUT019,219.21852093023253
FDA37,OUT027,3242.062071532848
FDH46,OUT018,1372.6884907407407
FDS25,OUT035,1879.2570116129027
FDH04,OUT027,2517.882088484848
FDX52,OUT046,2939.3484761904765
NCD42,OUT017,583.8145788617885
FDW47,OUT017,1987.2510486486485
FDL25,OUT027,2517.882088484848
NCJ06,OUT010,281.4820818181817
FDY09,OUT013,2778.5893175257743
FDS40,OUT046,583.8145788617885
FDH41,OUT017,3737.295775182482
FDG38,OUT035,1435.9121343750003
FDU03,OUT027,5329.314724444444
FDV20,OUT046,1987.2510486486485
DRB13,OUT045,2752.970934653465
NCQ30,OUT013,2243.669596721312
NCH06,OUT013,3454.0625591549283
FDU50,OUT018,1752.2524400000002
NCO42,OUT019,346.89728372093043
FDW09,OUT018,1202.6567333333328
FDH04,OUT013,1458.455008053691
FDC21,OUT045,1879.2570116129027
FDL21,OUT049,677.1027476190474
FDM46,OUT010,219.21852093023253
FDT22,OUT019,165.91858165137623
FDB28,OUT035,3391.5912527272735
FDI12,OUT018,1202.6567333333328
FDA28,OUT045,1827.8328454545456
FDF59,OUT013,1987.2510486486485
FDM45,OUT027,3242.062071532848
FDQ56,OUT017,1435.9121343750003
FDR46,OUT049,2644.477842708333
FDT01,OUT013,3454.0625591549283
FDD16,OUT027,1378.2631852760749
NCU30,OUT010,346.89728372093043
FDM40,OUT010,346.89728372093043
FDI56,OUT035,1458.455008053691
NCS30,OUT013,2142.7435709401716
FDU08,OUT017,1573.0706258064515
FDX51,OUT027,5329.314724444444
FDA43,OUT045,3391.5912527272735
FDX59,OUT010,92.67548155339803
FDC37,OUT018,1372.6884907407407
FDP58,OUT013,3454.0625591549283
NCY42,OUT035,2309.200798
FDF21,OUT018,2893.8398258992797
FDU10,OUT027,1378.2631852760749
DRL47,OUT018,1752.2524400000002
FDA58,OUT018,3327.952582926828
FDJ22,OUT049,2939.3484761904765
FDK50,OUT046,2649.1102324324324
FDO38,OUT035,1284.789766871165
DRF60,OUT035,4340.218358415841
NCZ42,OUT019,584.757764772727
FDD35,OUT049,2243.669596721312
FDL25,OUT045,1435.9121343750003
FDJ16,OUT013,796.6402682539683
DRK59,OUT049,3454.0625591549283
FDI50,OUT046,3945.4325672131163
NCB19,OUT045,1435.9121343750003
DRI37,OUT035,935.0323883040935
FDA14,OUT027,4117.317712631579
FDC08,OUT018,3327.952582926828
FDS45,OUT046,1682.2122382352943
FDI21,OUT049,1103.1862133333332
DRJ47,OUT035,2778.5893175257743
DRE37,OUT027,5329.314724444444
FDT55,OUT018,2232.8470218487396
NCG42,OUT027,3242.062071532848
FDA31,OUT049,2778.5893175257743
NCW42,OUT046,4340.218358415841
FDF50,OUT017,3391.5912527272735
FDK56,OUT049,3391.5912527272735
FDX10,OUT035,583.8145788617885
NCK07,OUT027,4117.317712631579
FDZ49,OUT017,3737.295775182482
FDR33,OUT013,1649.2997859999998
FDO44,OUT018,1372.6884907407407
FDA20,OUT046,3391.5912527272735
NCL30,OUT045,1827.8328454545456
FDI05,OUT019,165.91858165137623
FDQ12,OUT018,3327.952582926828
FDH47,OUT017,1879.2570116129027
FDH34,OUT018,2893.8398258992797
FDF29,OUT046,2243.669596721312
FDG40,OUT018,507.04640366972495
NCE18,OUT017,4034.300306896551
FDP21,OUT010,482.69954262295073
FDY50,OUT013,1435.9121343750003
FDB36,OUT049,2243.669596721312
NCZ29,OUT049,1987.2510486486485
FDU20,OUT018,1752.2524400000002
FDO56,OUT013,1922.1493817142866
FDW31,OUT049,3130.004904950496
DRH59,OUT013,1103.1862133333332
NCB30,OUT017,3130.004904950496
FDK43,OUT027,3242.062071532848
FDW43,OUT045,3643.5197259842535
NCL19,OUT017,2309.200798
FDJ27,OUT046,1879.2570116129027
FDC45,OUT046,3053.0998777777772
FDY40,OUT035,713.858654545455
NCM41,OUT035,1284.789766871165
NCK18,OUT019,425.93559145299156
FDP37,OUT049,2142.7435709401716
FDA27,OUT027,6280.890879999996
NCX30,OUT035,3945.4325672131163
FDR09,OUT017,4433.304032653061
FDG08,OUT027,4117.317712631579
NCU30,OUT013,2286.4132673684203
FDB16,OUT017,1435.9121343750003
FDM16,OUT017,1103.1862133333332
FDC48,OUT013,1458.455008053691
NCF18,OUT046,2939.3484761904765
FDU46,OUT018,1202.6567333333328
FDH41,OUT018,3327.952582926828
NCN42,OUT010,346.89728372093043
FDU49,OUT046,1284.789766871165
FDB20,OUT027,2517.882088484848
FDG50,OUT019,219.21852093023253
FDW20,OUT045,1827.8328454545456
NCO55,OUT049,1879.2570116129027
FDX48,OUT046,2644.477842708333
FDU48,OUT046,1987.2510486486485
FDR48,OUT019,346.89728372093043
FDK27,OUT013,2243.669596721312
FDT35,OUT013,2453.7477006993013
FDN12,OUT049,1461.8437959999997
NCE31,OUT019,92.67548155339803
FDL21,OUT017,677.1027476190474
FDV56,OUT017,1682.2122382352943
FDR16,OUT017,3737.295775182482
NCP41,OUT049,1682.2122382352943
FDJ27,OUT013,1879.2570116129027
FDA07,OUT017,2243.669596721312
FDK55,OUT049,1458.455008053691
FDM33,OUT049,3454.0625591549283
FDY46,OUT046,2939.3484761904765
FDD36,OUT046,1922.1493817142866
FDB12,OUT027,2517.882088484848
FDF28,OUT019,281.4820818181817
NCE07,OUT019,281.4820818181817
FDW50,OUT027,4117.317712631579
NCW18,OUT017,4340.218358415841
NCJ17,OUT019,219.21852093023253
DRZ24,OUT010,281.4820818181817
FDS07,OUT035,1922.1493817142866
NCW05,OUT010,281.4820818181817
FDZ22,OUT018,1202.6567333333328
FDK02,OUT046,1922.1493817142866
FDZ45,OUT027,5329.314724444444
FDL25,OUT046,1435.9121343750003
FDS08,OUT045,2778.5893175257743
NCZ42,OUT027,6280.890879999996
FDX57,OUT035,1879.2570116129027
FDF21,OUT046,3391.5912527272735
FDJ56,OUT018,1372.6884907407407
FDX10,OUT013,507.04640366972495
DRG48,OUT035,2649.1102324324324
DRN37,OUT046,2503.5013364485994
NCY41,OUT018,507.04640366972495
FDN28,OUT045,1682.2122382352943
FDE34,OUT045,3384.108064242422
FDR10,OUT045,2644.477842708333
FDC32,OUT017,1458.455008053691
DRG13,OUT046,2644.477842708333
FDP59,OUT049,1879.2570116129027
NCT53,OUT010,425.93559145299156
FDL57,OUT027,6280.890879999996
FDN32,OUT010,482.69954262295073
FDK09,OUT018,3327.952582926828
FDA52,OUT010,425.93559145299156
FDC57,OUT049,2939.3484761904765
FDI09,OUT035,3737.295775182482
NCB07,OUT046,3130.004904950496
FDP26,OUT035,1461.8437959999997
FDP40,OUT027,3242.062071532848
FDL15,OUT013,2644.477842708333
FDV07,OUT046,1649.2997859999998
FDS03,OUT017,1103.1862133333332
FDE50,OUT049,2752.970934653465
FDQ15,OUT017,1284.789766871165
FDQ33,OUT010,346.89728372093043
FDT22,OUT013,796.6402682539683
DRO35,OUT035,1922.1493817142866
FDJ41,OUT049,4433.304032653061
FDQ27,OUT035,1879.2570116129027
FDC26,OUT017,1922.1493817142866
NCF43,OUT027,3242.062071532848
NCR50,OUT035,2453.7477006993013
FDE39,OUT018,1752.2524400000002
FDN49,OUT027,1378.2631852760749
DRG11,OUT035,1649.2997859999998
NCA18,OUT049,1922.1493817142866
FDM36,OUT018,2778.5893175257743
FDW32,OUT017,1458.455008053691
NCQ18,OUT010,219.21852093023253
FDX14,OUT027,1378.2631852760749
FDD46,OUT017,2503.5013364485994
FDI34,OUT019,584.757764772727
NCJ17,OUT035,1458.455008053691
FDB52,OUT035,4433.304032653061
FDV55,OUT018,2232.8470218487396
FDC57,OUT046,2939.3484761904765
FDB29,OUT046,1922.1493817142866
NCO43,OUT035,1879.2570116129027
FDG44,OUT045,935.0323883040935
FDJ34,OUT045,1827.8328454545456
FDH40,OUT049,1458.455008053691
NCD07,OUT027,3242.062071532848
FDB41,OUT017,798.2176035398229
FDH47,OUT018,1372.6884907407407
DRK37,OUT035,3391.5912527272735
FDM25,OUT019,425.93559145299156
NCX06,OUT045,2752.970934653465
NCS05,OUT017,2243.669596721312
FDS39,OUT045,1827.8328454545456
FDC47,OUT027,6280.890879999996
FDG20,OUT013,2778.5893175257743
DRL23,OUT017,1649.2997859999998
FDY33,OUT013,3053.0998777777772
NCH18,OUT045,3643.5197259842535
FDX47,OUT035,2286.4132673684203
NCB06,OUT045,2644.477842708333
FDP36,OUT049,713.858654545455
FDW44,OUT018,2778.5893175257743
NCU41,OUT018,2893.8398258992797
NCS17,OUT046,1879.2570116129027
FDD46,OUT035,2503.5013364485994
FDE45,OUT017,3259.562084905661
FDI09,OUT017,3737.295775182482
NCJ54,OUT010,584.757764772727
NCA29,OUT018,3259.562084905661
NCN41,OUT027,3242.062071532848
FDY34,OUT035,2649.1102324324324
NCG55,OUT035,1922.1493817142866
DRM49,OUT046,677.1027476190474
NCB42,OUT049,1922.1493817142866
FDE58,OUT045,1827.8328454545456
DRJ25,OUT013,713.858654545455
FDS47,OUT010,219.21852093023253
FDY21,OUT049,3130.004904950496
NCI54,OUT013,1682.2122382352943
FDO24,OUT017,2503.5013364485994
FDY43,OUT035,3053.0998777777772
FDF35,OUT018,1372.6884907407407
NCP29,OUT019,165.91858165137623
FDN28,OUT027,2517.882088484848
FDJ50,OUT018,713.858654545455
FDQ14,OUT027,4117.317712631579
FDC37,OUT035,1649.2997859999998
FDN08,OUT046,2142.7435709401716
FDD04,OUT035,2309.200798
FDW34,OUT018,3327.952582926828
FDP04,OUT017,1103.1862133333332
NCG07,OUT017,2939.3484761904765
NCN14,OUT018,3384.108064242422
FDJ16,OUT045,935.0323883040935
NCM42,OUT045,1682.2122382352943
NCF19,OUT046,713.858654545455
FDY21,OUT018,2893.8398258992797
FDY19,OUT035,1922.1493817142866
FDV09,OUT045,2644.477842708333
FDA28,OUT013,1987.2510486486485
FDC38,OUT018,1752.2524400000002
FDL28,OUT045,3737.295775182482
NCH43,OUT049,3454.0625591549283
NCN53,OUT045,583.8145788617885
NCW05,OUT017,1879.2570116129027
NCO30,OUT018,2752.970934653465
FDT04,OUT019,92.67548155339803
FDB27,OUT018,2893.8398258992797
NCK07,OUT013,2286.4132673684203
NCA53,OUT013,713.858654545455
FDB33,OUT018,2232.8470218487396
FDU37,OUT017,1435.9121343750003
FDR13,OUT035,1922.1493817142866
FDE45,OUT049,2778.5893175257743
FDV37,OUT017,3130.004904950496
FDX44,OUT019,219.21852093023253
NCL06,OUT017,4034.300306896551
FDJ28,OUT045,2939.3484761904765
FDX55,OUT049,4340.218358415841
NCK17,OUT018,507.04640366972495
FDH52,OUT035,935.0323883040935
FDN13,OUT027,2517.882088484848
FDK44,OUT018,2552.005235185187
FDU16,OUT046,1284.789766871165
FDZ07,OUT017,935.0323883040935
NCN06,OUT027,4117.317712631579
FDH02,OUT010,219.21852093023253
NCW18,OUT045,4340.218358415841
FDH57,OUT013,2243.669596721312
FDV35,OUT045,2453.7477006993013
NCU29,OUT013,2649.1102324324324
NCP02,OUT046,935.0323883040935
FDN44,OUT013,2644.477842708333
FDX03,OUT018,507.04640366972495
FDR11,OUT010,346.89728372093043
FDA36,OUT046,2752.970934653465
FDP58,OUT027,5329.314724444444
FDH31,OUT045,1461.8437959999997
FDH34,OUT035,3391.5912527272735
FDS13,OUT035,4433.304032653061
FDT01,OUT018,3327.952582926828
FDY09,OUT049,3259.562084905661
FDV33,OUT027,6280.890879999996
NCW29,OUT010,281.4820818181817
NCN17,OUT045,1879.2570116129027
FDX01,OUT046,1922.1493817142866
FDL03,OUT049,3130.004904950496
DRL59,OUT049,796.6402682539683
DRM11,OUT027,6280.890879999996
FDA43,OUT049,3391.5912527272735
FDZ56,OUT010,425.93559145299156
FDI44,OUT018,1202.6567333333328
FDB50,OUT013,1458.455008053691
FDU15,OUT019,92.67548155339803
NCJ19,OUT019,165.91858165137623
FDD48,OUT013,1922.1493817142866
NCW42,OUT035,4340.218358415841
FDL24,OUT017,3259.562084905661
NCB30,OUT013,2893.8398258992797
FDK25,OUT013,2503.5013364485994
FDW28,OUT049,3130.004904950496
FDD47,OUT017,2778.5893175257743
FDK16,OUT019,219.21852093023253
FDW37,OUT046,1284.789766871165
FDA48,OUT035,3737.295775182482
FDA14,OUT017,3053.0998777777772
FDV15,OUT013,1573.0706258064515
FDN22,OUT049,4034.300306896551
NCD55,OUT045,677.1027476190474
FDY43,OUT013,3053.0998777777772
NCU05,OUT017,1284.789766871165
FDF10,OUT035,3053.0998777777772
FDR39,OUT018,3384.108064242422
FDG40,OUT013,507.04640366972495
FDZ28,OUT019,281.4820818181817
FDE02,OUT045,1435.9121343750003
FDU60,OUT049,2453.7477006993013
FDM21,OUT013,4433.304032653061
FDV52,OUT019,281.4820818181817
NCW06,OUT013,2893.8398258992797
FDX36,OUT035,3737.295775182482
FDT35,OUT027,4117.317712631579
NCL19,OUT010,281.4820818181817
NCD31,OUT046,2644.477842708333
FDE53,OUT019,281.4820818181817
FDW58,OUT019,219.21852093023253
DRF48,OUT046,3391.5912527272735
FDW57,OUT035,2552.005235185187
DRH13,OUT017,1649.2997859999998
FDT33,OUT013,2286.4132673684203
DRK47,OUT027,6280.890879999996
FDY22,OUT010,281.4820818181817
FDC35,OUT019,584.757764772727
FDO03,OUT013,3945.4325672131163
FDF24,OUT045,1284.789766871165
FDF56,OUT018,2778.5893175257743
FDD28,OUT013,796.6402682539683
FDG53,OUT027,3242.062071532848
FDO27,OUT019,219.21852093023253
NCF54,OUT018,2778.5893175257743
FDC20,OUT027,1378.2631852760749
FDU10,OUT046,677.1027476190474
DRA24,OUT018,2232.8470218487396
FDA02,OUT010,346.89728372093043
FDG10,OUT017,935.0323883040935
FDW39,OUT010,425.93559145299156
FDP04,OUT019,165.91858165137623
NCM55,OUT013,3384.108064242422
FDG47,OUT045,4433.304032653061
NCU41,OUT017,2939.3484761904765
NCK31,OUT017,713.858654545455
FDZ46,OUT045,1649.2997859999998
FDU13,OUT027,4117.317712631579
NCF19,OUT045,713.858654545455
NCJ43,OUT013,2552.005235185187
NCJ05,OUT045,2453.7477006993013
FDS04,OUT027,3242.062071532848
FDX28,OUT010,219.21852093023253
FDB41,OUT027,1378.2631852760749
FDG53,OUT046,2309.200798
FDL15,OUT010,346.89728372093043
FDQ08,OUT049,796.6402682539683
DRN36,OUT013,1573.0706258064515
FDI46,OUT013,4433.304032653061
FDG16,OUT027,5329.314724444444
FDV32,OUT013,796.6402682539683
FDF44,OUT010,281.4820818181817
FDK04,OUT018,796.6402682539683
NCA41,OUT013,2893.8398258992797
FDD51,OUT017,677.1027476190474
NCZ53,OUT045,3391.5912527272735
FDP01,OUT027,4117.317712631579
FDY25,OUT049,3384.108064242422
FDB17,OUT018,2778.5893175257743
NCV54,OUT018,1752.2524400000002
FDJ32,OUT017,1103.1862133333332
FDA37,OUT049,1987.2510486486485
FDG35,OUT035,2552.005235185187
NCM05,OUT018,3327.952582926828
FDG45,OUT046,3454.0625591549283
FDH28,OUT013,507.04640366972495
NCE18,OUT049,4034.300306896551
FDH38,OUT045,1827.8328454545456
FDR56,OUT013,2893.8398258992797
FDH17,OUT027,2517.882088484848
FDD39,OUT049,3454.0625591549283
FDB41,OUT049,798.2176035398229
NCR53,OUT046,3454.0625591549283
FDX46,OUT017,935.0323883040935
FDV28,OUT049,583.8145788617885
FDA08,OUT018,2232.8470218487396
FDH45,OUT017,677.1027476190474
NCS38,OUT010,281.4820818181817
FDD40,OUT010,482.69954262295073
DRM59,OUT035,2649.1102324324324
NCJ43,OUT018,3259.562084905661
NCN29,OUT013,713.858654545455
NCC19,OUT045,3391.5912527272735
FDR56,OUT035,3130.004904950496
FDZ43,OUT049,4340.218358415841
FDJ32,OUT010,165.91858165137623
DRH03,OUT017,1284.789766871165
NCZ54,OUT035,3053.0998777777772
FDE26,OUT017,2503.5013364485994
FDS03,OUT045,1103.1862133333332
DRZ24,OUT019,281.4820818181817
FDO48,OUT027,5329.314724444444
FDW39,OUT049,2552.005235185187
NCK05,OUT049,796.6402682539683
NCK30,OUT017,4034.300306896551
FDT27,OUT018,3327.952582926828
FDS08,OUT019,425.93559145299156
NCJ19,OUT049,796.6402682539683
FDC58,OUT045,677.1027476190474
DRE37,OUT013,2893.8398258992797
FDW02,OUT035,2243.669596721312
FDJ02,OUT010,346.89728372093043
FDX09,OUT045,2778.5893175257743
FDT31,OUT010,482.69954262295073
FDI24,OUT049,2778.5893175257743
FDY09,OUT045,3259.562084905661
FDV28,OUT045,583.8145788617885
DRM47,OUT049,3391.5912527272735
FDT52,OUT019,584.757764772727
FDI48,OUT018,796.6402682539683
FDY55,OUT017,4433.304032653061
FDU48,OUT013,1987.2510486486485
FDN25,OUT045,935.0323883040935
FDP20,OUT049,1987.2510486486485
FDJ15,OUT013,3384.108064242422
FDD04,OUT018,1752.2524400000002
FDY58,OUT045,3643.5197259842535
FDR37,OUT018,3384.108064242422
FDF44,OUT013,1987.2510486486485
FDD32,OUT045,1284.789766871165
FDR57,OUT017,2649.1102324324324
DRG39,OUT027,1378.2631852760749
FDX15,OUT017,3053.0998777777772
DRN37,OUT045,2503.5013364485994
FDW40,OUT027,3242.062071532848
FDB32,OUT049,1458.455008053691
FDM40,OUT018,1752.2524400000002
FDE39,OUT027,3242.062071532848
DRH49,OUT017,1284.789766871165
FDT46,OUT049,713.858654545455
NCF06,OUT035,4034.300306896551
FDP07,OUT017,3130.004904950496
FDC04,OUT013,3643.5197259842535
FDZ32,OUT017,1682.2122382352943
FDD50,OUT045,2453.7477006993013
FDU56,OUT017,3384.108064242422
FDV34,OUT017,1103.1862133333332
NCY41,OUT013,507.04640366972495
NCK18,OUT046,2649.1102324324324
DRH25,OUT049,796.6402682539683
FDT57,OUT046,3945.4325672131163
FDV56,OUT018,1372.6884907407407
FDV12,OUT045,1879.2570116129027
FDN52,OUT017,1435.9121343750003
FDX38,OUT035,713.858654545455
FDE47,OUT018,1752.2524400000002
NCO07,OUT013,3643.5197259842535
FDV09,OUT027,4117.317712631579
FDZ23,OUT019,482.69954262295073
DRH51,OUT018,1202.6567333333328
NCY54,OUT045,2778.5893175257743
DRG49,OUT013,3454.0625591549283
NCC19,OUT049,3391.5912527272735
NCV53,OUT045,3945.4325672131163
FDZ47,OUT019,219.21852093023253
NCO26,OUT018,1752.2524400000002
NCP02,OUT045,935.0323883040935
NCW30,OUT018,3327.952582926828
NCN55,OUT046,4340.218358415841
FDB20,OUT010,165.91858165137623
DRL11,OUT013,2286.4132673684203
DRD60,OUT045,3384.108064242422
FDW14,OUT010,219.21852093023253
FDL27,OUT010,165.91858165137623
FDU09,OUT018,796.6402682539683
DRH36,OUT027,1378.2631852760749
FDP34,OUT027,4117.317712631579
FDE04,OUT017,2552.005235185187
FDZ57,OUT027,3242.062071532848
FDF02,OUT010,219.21852093023253
FDG28,OUT045,4340.218358415841
NCI31,OUT046,583.8145788617885
FDT43,OUT013,713.858654545455
FDU20,OUT046,2243.669596721312
FDD53,OUT013,507.04640366972495
FDW15,OUT045,2644.477842708333
NCT53,OUT045,2286.4132673684203
NCG55,OUT027,3242.062071532848
FDD48,OUT035,1922.1493817142866
FDG47,OUT049,4433.304032653061
FDI21,OUT017,1103.1862133333332
FDT27,OUT017,3737.295775182482
DRO35,OUT013,1922.1493817142866
FDD33,OUT017,3737.295775182482
FDC04,OUT035,3643.5197259842535
FDY34,OUT013,2649.1102324324324
DRJ49,OUT049,2243.669596721312
FDE05,OUT049,2286.4132673684203
FDU31,OUT017,3643.5197259842535
NCN19,OUT027,5329.314724444444
FDK56,OUT027,5329.314724444444
FDK58,OUT017,1461.8437959999997
NCJ42,OUT035,1682.2122382352943
FDZ34,OUT027,5329.314724444444
FDA52,OUT018,3259.562084905661
NCR29,OUT013,796.6402682539683
FDT48,OUT035,3391.5912527272735
DRJ51,OUT019,584.757764772727
NCS54,OUT046,2778.5893175257743
